MTH_TEL_BILL,als_m3_id_nbank_tot_mons,als_m12_id_bank_tot_mons,RACE,SINGE_DATE,BIRTHDAY,m1_num,als_lst_id_bank_inteday,als_lst_id_nbank_consnum,m6_num,als_m6_id_nbank_tot_mons,d15_num,TOTAL_PRICE,m6_day,LOAN_AMT,APROV_DURATION,DOWN_PAY,als_fst_id_nbank_inteday,als_m3_id_tot_mons,m12_num,als_m12_id_tot_mons,m12_day,FIRST_REPAY,als_fst_id_bank_inteday,als_m6_id_tot_mons,FLX_PACKAGE,m3_day,m3_num,MONTH_RATE,REPAY_DAY,als_m12_id_nbank_tot_mons,als_lst_id_bank_consnum,MTH_REPAY_AMT,als_m6_id_bank_tot_mons,d7_num,y
1,1,0,0,2,20,16,0,1,24,1,16,4071,20,3571,0.93,500,6,1,24,1,20,422,0,1,0.91,20,24,1.98,28,1,0,422,0,16,0
1,2,2,0,2,32,10,60,1,76.55,4,10,3734,106,3734,10.28,0,162,3,76.55,5,106,337,62,5,0.65,106,60,1.67,11,4,1,337,2,10,0
1,1,0,0,2,34,8,0,1,20,2,8,2897,636,2897,13.42,0,232,1,38.66,3,320,310,0,2,0.23,352,12,1.03,14,3,0,310,0,8,0
0,1,0,0,2,23,8,0,1,12,1,8,3112,712,3112,1.22,0,1,1,12,1,1428,333,0,1,0.23,352,12,1.03,2,1,0,333,0,8,0
0,1,1,1,3,40,16,175,1,38.83,2,16,3600,192,3300,1.03,300,247,1,46.58,4,246,390,175,3,0.67,352,24,1.67,7,3,1,390,1,16,0
1,1,0,0,2,25,8,0,1,12,1,8,4341,712,4341,1.32,0,280,1,20,2,1116,513,0,1,0.67,352,12,1.67,7,2,0,513,0,8,0
0,1,0,0,4,36,10,0,1,14,1,10,1529,712,1529,0.6,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,10,1,0,138,0,10,0
0,1,0,0,2,34,8,0,1,20,2,8,4604,664,4604,12.78,0,167,1,20,2,664,544,0,2,0.67,352,12,1.67,14,2,0,544,0,8,0
0,1,0,1,3,29,8,0,1,20,2,8,2083,568,2083,6.75,0,143,1,20,2,568,188,0,2,0.5,352,12,1.09,28,2,0,188,0,8,0
0,1,0,1,2,37,8,0,1,12,1,8,2317,712,1518,1.73,799,1,1,12,1,1428,137,0,1,0.65,352,12,1.67,5,1,0,137,0,8,0
0,1,1,0,2,44,8,99,1,20,1,8,1529,196,1529,1.52,0,313,1,30,3,936,138,99,2,0.5,352,12,1.09,7,2,1,138,1,8,0
1,1,2,0,2,27,10,166,1,22,1,10,2946,330,2346,1.02,600,1,1,28,3,411,251,248,2,0.23,352,14,1.03,3,1,1,251,1,10,0
1,3,5,0,2,25,16,48,1,94.3,4,16,3785,110,2785,0.7,1000,301,3,114.83,7,345,298,188,5,0.23,95,87.84,1.03,6,5,1,298,4,8,0
1,1,0,0,2,35,10,0,1,14,1,10,4072,712,4072,1.08,0,1,1,14,1,1428,254,0,1,1.05,352,14,1.67,10,1,0,254,0,10,0
1,1,0,0,4,49,8,0,1,12,1,8,1529,712,1529,9.02,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,7,1,0,138,0,8,0
0,2,1,0,2,23,10,155,2,67.33,3,10,3191,248,3191,8.17,0,172,2,67.33,3,248,288,155,3,0.5,62,33,1.09,3,3,1,288,1,10,0
1,1,0,1,2,24,10,0,1,22,2,10,17010,680,12010,0.92,5000,171,1,22,2,680,1084,0,2,0.65,352,14,1.67,10,2,0,1084,0,10,0
0,1,0,0,4,54,8,0,1,12,1,8,2083,712,2083,1,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,5,1,0,188,0,8,0
0,1,0,0,2,31,8,0,1,12,1,8,5370,712,5370,1.57,0,1,1,12,1,1428,335,0,1,1.05,352,12,1.67,5,1,0,335,0,8,0
1,2,0,0,2,27,8,0,1,20,2,8,4232,140,4232,16.25,0,334,2,40,4,512,264,0,2,1.05,140,20,1.67,28,4,0,264,0,8,0
1,1,0,0,2,27,8,0,1,12,1,8,5148,712,4568,0.72,580,1,1,12,1,1428,285,0,1,0.72,352,12,1.98,13,1,0,285,0,8,0
0,1,0,1,2,25,8,0,1,12,1,8,8780,712,6780,11.6,2000,283,1,27,2,562,423,0,1,1.05,352,12,1.67,7,2,0,423,0,8,1
1,1,0,1,2,47,30,0,3,42,1,30,14489,712,9489,0.7,5000,1,1,42,1,1428,592,0,1,1.05,352,42,1.67,4,1,0,592,0,30,1
0,1,0,0,2,40,8,0,1,12,1,8,3048,712,2748,1.73,300,1,1,12,1,1428,294,0,1,0.23,352,12,1.03,6,1,0,294,0,8,0
0,1,0,0,2,33,10,0,1,14,1,10,7108,712,5108,0.72,2000,1,1,14,1,1428,461,0,1,0.65,352,14,1.67,10,1,0,461,0,10,1
0,1,0,0,4,51,10,0,1,14,1,10,2083,712,2083,0.85,0,1,1,14,1,1428,188,0,1,0.89,352,14,1.33,3,1,0,188,0,10,0
0,1,0,0,3,45,10,0,1,14,1,10,2083,712,2083,6.37,0,183,1,19,2,728,188,0,1,0.89,352,14,1.33,3,2,0,188,0,10,0
1,2,1,1,3,35,8,166,1,72.8,4,8,5205,128,4905,0.97,300,343,2,96.86,7,326,306,166,5,0.72,72,30,1.98,5,6,1,306,1,8,1
1,1,0,0,3,20,8,0,2,12,1,8,3894,712,3094,11.33,800,243,1,35,2,482,193,0,1,1.05,352,12,1.67,13,2,0,193,0,8,0
0,1,0,0,4,36,10,0,1,14,1,10,3977,712,3977,12.17,0,1,1,14,1,1428,359,0,1,0.89,352,14,1.33,3,1,0,359,0,10,1
1,1,2,0,2,29,20,117,1,45.75,2,20,7351,360,5851,1.07,1500,131,1,45.75,4,360,365,174,4,0.72,352,28,1.98,3,2,1,365,2,20,0
0,1,0,1,4,42,8,0,1,12,1,8,1529,712,1529,0.85,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,13,1,0,138,0,8,0
1,1,0,0,2,20,10,0,1,14,1,10,7380,712,6380,0.6,1000,1,1,14,1,1428,398,0,1,1.05,352,14,1.67,3,1,0,398,0,10,0
0,1,0,0,2,50,8,0,1,20,2,8,3757,540,3757,34.92,0,136,1,20,2,540,444,0,2,0.67,352,12,1.67,8,2,0,444,0,8,0
0,1,1,0,3,29,8,42,1,39,4,8,8163,229,4163,0.85,4000,304,2,61.31,7,232,492,42,5,0.38,82,20,1.03,14,6,1,492,1,8,0
1,1,0,1,2,22,8,0,1,12,1,8,3679,712,3479,0.53,200,1,1,12,1,1428,314,0,1,0.65,352,12,1.67,12,1,0,314,0,8,0
1,1,0,0,2,21,18,0,1,26,1,18,1682,24,1582,10.65,100,7,1,26,1,24,187,0,1,0.67,24,26,1.67,4,1,0,187,0,10,0
1,1,0,1,2,24,10,0,1,14,1,10,5370,712,5370,1.1,0,1,1,14,1,1428,335,0,1,0.72,352,14,1.98,4,1,0,335,0,10,0
1,2,0,0,2,30,34,0,1,62,3,34,5201,220,5001,12.95,200,165,2,62,3,220,312,0,3,0.72,86,55,1.98,10,3,0,312,0,10,0
0,1,0,0,2,44,10,0,1,14,1,10,1529,712,1529,1.38,0,185,1,22,2,736,138,0,1,0.5,352,14,1.09,10,2,0,138,0,10,0
0,1,0,0,2,48,8,0,1,16,2,8,3601,468,3601,8.18,0,118,1,16,2,468,325,0,2,0.65,352,12,1.67,12,2,0,325,0,8,0
0,1,0,0,2,23,8,0,1,12,1,8,3156,712,3156,1.75,0,203,1,20,2,808,373,0,1,0.67,352,12,1.67,28,2,0,373,0,8,0
0,1,0,0,3,20,10,0,1,14,1,10,3520,712,3520,1.22,0,1,1,14,1,1428,416,0,1,0.67,352,14,1.67,3,1,0,416,0,10,0
0,1,0,0,2,50,8,0,1,12,1,8,2093,712,2083,1.05,10,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,5,1,0,188,0,8,0
1,1,1,0,2,29,16,174,2,33.5,1,16,2420,173,2420,1.47,0,1,1,33.5,2,173,259,174,2,0.23,352,24,1.03,9,1,1,259,1,16,0
0,0,0,0,3,22,0,0,1,16,1,0,6722,712,4722,0.6,2000,349,0,57,4,196,558,0,1,0.67,352,0,1.67,12,4,0,558,0,0,0
1,1,0,1,2,38,10,0,1,14,1,10,2805,712,2805,0.9,0,1,1,14,1,1428,175,0,1,1.05,352,14,1.67,3,1,0,175,0,10,0
0,1,0,1,2,45,8,0,1,12,1,8,4504,712,4504,0.75,0,3,1,12,1,1428,281,0,1,1.05,352,12,1.67,7,1,0,281,0,8,0
0,2,1,0,3,31,20,181,1,65.34,3,20,1570,104,1570,1.03,0,277,2,88.3,5,275,168,192,3,0.23,88,48,1.03,11,4,1,168,0,20,0
0,1,0,0,3,27,10,0,1,38.66,3,10,4232,182,4232,14.25,0,298,1,42.5,4,306,264,0,3,1.05,352,14,1.67,10,4,0,264,0,10,0
0,0,0,1,4,41,0,0,1,26,1,0,1529,8,1529,1.07,0,96,0,26,1,8,138,0,1,0.5,352,0,1.09,1,1,0,138,0,0,0
0,1,0,0,2,43,10,0,1,14,1,10,2093,712,2083,1.02,10,1,1,14,1,1428,188,0,1,0.5,352,14,1.09,3,1,0,188,0,10,1
0,2,1,0,2,26,10,75,1,50.58,3,10,3520,136,3520,1.13,0,353,3,109.07,8,280,416,75,4,0.67,80,43.83,1.67,10,7,1,416,1,10,0
1,1,0,0,2,40,8,0,1,12,1,8,3536,712,2836,0.93,700,338,1,20,2,1348,256,0,1,0.65,352,12,1.67,9,2,0,256,0,8,0
0,1,0,1,3,43,8,0,1,12,1,8,3129,712,1529,0.82,1600,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,12,1,0,138,0,8,0
0,1,0,0,4,41,10,0,1,14,1,10,1529,712,1529,0.68,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,10,1,0,138,0,10,0
0,1,1,0,2,37,8,89,1,37.33,2,8,8435,292,6537,1.05,1898,103,2,37.33,3,292,590,89,3,0.65,88,29.5,1.67,13,2,2,590,1,8,1
0,1,0,1,4,49,16,0,2,24,1,16,1529,712,1529,0.83,0,1,1,24,1,1428,138,0,1,0.65,352,24,1.67,12,1,0,138,0,16,0
1,1,1,1,4,39,8,199,1,12,1,8,2083,712,2083,1.15,0,1,1,20,2,396,188,199,1,0.5,352,12,1.09,9,1,1,188,0,8,0
1,1,0,0,2,48,8,0,1,12,1,8,12968,712,7168,0.85,5800,1,1,12,1,1428,847,0,1,0.64,352,12,1.33,28,1,0,847,0,8,0
0,1,0,1,2,52,8,0,1,12,1,8,2083,712,2083,0.98,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,12,1,0,188,0,8,0
1,1,0,0,2,38,8,0,2,35,2,8,1529,254,1529,0.63,0,128,1,35,2,254,138,0,2,0.5,352,12,1.09,5,2,0,138,0,8,1
0,1,0,1,2,32,10,0,1,14,1,10,3376,712,3376,0.8,0,1,1,14,1,1428,399,0,1,0.67,352,14,1.67,11,1,0,399,0,10,0
1,1,0,0,2,25,8,0,1,12,1,8,3944,712,3944,0.95,0,1,1,12,1,1428,356,0,1,0.65,352,12,1.67,5,1,0,356,0,8,1
0,1,0,0,2,30,10,0,1,14,1,10,3753,712,3453,0.87,300,337,1,24,2,1344,408,0,1,0.64,352,14,1.33,10,2,0,408,0,10,0
0,1,1,0,4,34,10,71,1,58.58,3,10,2083,188,2083,6.75,0,134,2,58.58,4,188,188,71,4,0.5,140,24,1.09,4,3,1,188,1,10,0
1,0,0,1,2,28,0,0,1,0,0,0,4189,712,3989,0.92,200,228,0,12,1,1428,360,0,0,0.65,352,0,1.67,3,1,0,360,0,0,0
1,1,0,1,3,39,26,0,1,38,1,26,11811,2,7811,0.85,4000,2,1,38,1,2,705,0,1,0.65,2,38,1.67,5,1,0,705,0,26,1
0,2,0,0,2,24,18,0,1,55,4,18,4234,110,3734,0.7,500,145,2,55,4,110,337,0,4,0.65,76,44,1.67,11,4,0,337,0,18,0
0,1,0,0,1,33,8,0,1,12,1,8,2083,712,2083,10.07,0,1,1,12,1,1428,188,0,1,0.89,352,12,1.33,14,1,0,188,0,8,0
0,1,1,0,2,37,16,222,1,24,1,16,5205,712,4905,1.08,300,321,1,82.33,4,496,306,222,1,0.72,352,24,1.98,12,3,1,306,0,16,0
0,2,0,0,2,24,8,0,1,20,2,8,4020,216,3520,1.05,500,55,2,20,2,216,416,0,2,0.67,216,20,1.67,28,2,0,416,0,8,0
0,1,0,1,4,25,8,0,1,22,2,8,2083,612,2083,1.2,0,304,1,26,3,606,188,0,2,0.5,352,12,1.09,9,3,0,188,0,8,0
1,1,0,0,3,45,16,0,2,24,1,16,1430,712,1430,1.33,0,1,1,24,1,1428,153,0,1,0.23,352,24,1.03,9,1,0,153,0,16,0
0,1,0,0,2,21,10,0,1,14,1,10,3290,712,3190,1.02,100,1,1,14,1,1428,199,0,1,0.72,352,14,1.98,3,1,0,199,0,10,0
1,1,0,1,2,42,8,0,1,12,1,8,5937,712,4937,0.7,1000,1,1,12,1,1428,308,0,1,1.05,352,12,1.67,14,1,0,308,0,8,0
1,1,1,0,2,35,24,86,1,291.85,4,24,4937,177,4937,11.25,0,318,2,398.29,10,177,308,86,5,1.05,85,43,1.67,2,9,1,308,1,24,1
0,1,0,0,4,29,38,0,3,54,1,8,3235,50,3235,6.28,0,26,1,54,1,50,292,0,1,0.5,50,54,1.09,28,1,0,292,0,8,0
1,1,0,0,2,21,10,0,1,14,1,10,2801,712,2801,0.75,0,278,1,22,2,1104,331,0,1,0.91,352,14,1.98,4,2,0,331,0,10,1
1,1,0,0,2,49,8,0,1,12,1,8,6142,712,5642,0.63,500,1,1,12,1,1428,352,0,1,1.05,352,12,1.67,12,1,0,352,0,8,0
1,2,0,0,2,21,10,0,1,22,2,10,5710,172,5210,1.17,500,44,2,22,2,172,325,0,2,1.05,172,22,1.67,10,2,0,325,0,10,0
1,1,1,0,2,22,8,92,1,20,1,8,3424,182,3224,0.82,200,1,1,20,2,182,345,92,2,0.23,352,12,1.03,6,1,1,345,1,8,1
0,1,0,0,4,47,8,0,1,12,1,8,1529,712,1529,1.25,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,2,1,0,138,0,8,0
0,1,0,1,1,20,24,0,1,44,2,24,3066,202,1566,1.05,1500,104,1,44,2,202,185,0,2,0.38,4,36,1.03,9,2,0,185,0,24,0
1,1,0,0,2,31,8,0,1,12,1,8,3523,712,2523,0.78,1000,1,1,12,1,1428,270,0,1,0.23,352,12,1.03,1,1,0,270,0,8,0
0,2,1,0,4,38,8,172,1,46.58,3,8,1529,178,1529,11.07,0,119,2,46.58,4,178,138,172,4,0.65,248,20,1.67,5,3,1,138,1,8,0
0,1,0,0,4,42,8,0,1,12,1,8,1529,712,1529,0.62,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,5,1,0,138,0,8,0
1,1,0,1,2,31,8,0,2,31,2,8,4868,252,4568,0.9,300,127,1,31,2,252,285,0,2,0.72,352,12,1.98,28,2,0,285,0,8,1
1,1,0,0,2,31,10,0,1,14,1,10,1529,712,1529,0.97,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,10,0
0,1,0,0,4,39,8,0,1,12,1,8,1529,712,1529,0.9,0,2,1,12,1,1428,138,0,1,0.5,352,12,1.09,28,1,0,138,0,8,0
0,1,0,0,2,49,8,0,1,12,1,8,1851,712,1551,0.82,300,1,1,12,1,1428,166,0,1,0.23,352,12,1.03,9,1,0,166,0,8,0
0,1,0,0,2,21,10,0,1,14,1,10,1946,712,1946,1.48,0,1,1,14,1,1428,230,0,1,0.67,352,14,1.67,11,1,0,230,0,10,0
1,1,0,1,3,33,8,0,1,12,1,8,4249,712,4249,0.75,0,237,1,20,2,944,206,0,1,1.38,352,12,1.67,5,2,0,206,0,8,0
1,1,1,1,3,39,8,153,1,29.5,2,8,5642,519,5642,0.97,0,174,1,29.5,2,519,352,153,2,1.05,352,12,1.67,14,2,1,352,1,8,0
0,1,0,0,2,26,10,0,1,14,1,10,3456,712,3156,13.83,300,1,1,14,1,1428,373,0,1,0.67,352,14,1.67,4,1,0,373,0,10,1
0,1,0,0,4,52,8,0,1,12,1,8,1529,712,1529,1.13,0,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,8,1,0,138,0,8,0
1,1,0,0,2,27,8,0,1,12,1,8,3412,712,3112,0.97,300,1,1,12,1,1428,333,0,1,0.23,352,12,1.03,14,1,0,333,0,8,0
0,1,0,0,2,29,8,0,1,12,1,8,3589,712,2589,0.67,1000,1,1,12,1,1428,277,0,1,0.23,352,12,1.03,12,1,0,277,0,8,0
0,1,0,0,2,23,8,0,1,12,1,8,4905,712,4905,0.87,0,1,1,12,1,1428,306,0,1,0.72,352,12,1.98,6,1,0,306,0,8,1
1,1,0,1,3,22,10,0,1,14,1,10,3823,712,3523,1.02,300,1,1,14,1,1428,318,0,1,0.81,352,14,1.98,10,1,0,318,0,10,0
0,1,0,0,2,28,8,0,1,12,1,8,3456,712,3156,0.98,300,1,1,12,1,1428,373,0,1,0.67,352,12,1.67,8,1,0,373,0,8,0
0,1,0,0,2,20,8,0,1,12,1,8,2847,712,2847,1.38,0,1,1,12,1,1428,257,0,1,0.65,352,12,1.67,28,1,0,257,0,8,0
1,1,0,1,2,20,8,0,1,12,1,8,16339,712,10339,0.48,6000,1,1,12,1,1428,645,0,1,0.72,352,12,1.98,12,1,0,645,0,8,0
1,2,1,0,2,29,8,35,1,28,2,8,4841,204,4341,0.8,500,69,3,28,3,204,513,35,3,0.67,204,29,1.67,5,2,1,513,1,8,0
1,1,0,0,2,21,24,0,1,42,2,24,8059,292,6059,0.97,2000,149,1,42,2,292,378,0,2,1.05,4,36,1.67,1,2,0,378,0,24,0
0,1,0,1,2,37,8,0,1,78,4,8,11268,234,8768,0.9,2500,330,1,85.6,5,318,547,0,4,1.05,352,12,1.67,14,5,0,547,0,8,1
1,1,0,0,2,23,10,0,1,14,1,10,2916,712,2916,0.68,0,1,1,14,1,1428,312,0,1,0.23,352,14,1.03,10,1,0,312,0,10,0
0,1,0,0,3,31,16,0,2,24,1,16,3029,712,2729,0.93,300,1,1,24,1,1428,292,0,1,0.23,352,24,1.03,12,1,0,292,0,16,0
1,1,0,0,2,21,8,0,1,12,1,8,3029,712,2729,1.07,300,1,1,12,1,1428,292,0,1,0.23,352,12,1.03,7,1,0,292,0,8,1
0,1,0,0,4,28,8,0,1,22,2,8,2083,372,2083,0.75,0,267,1,30,3,532,188,0,2,0.5,352,12,1.09,5,3,0,188,0,8,0
1,1,0,1,2,36,30,0,1,42,1,10,4868,42,4568,8.97,300,288,1,45,2,532,285,0,1,0.72,42,42,1.98,4,2,0,285,0,10,1
1,1,0,0,2,27,16,0,1,24,1,16,2961,712,2661,9.25,300,302,1,47.34,3,594,166,0,1,1.05,352,24,1.67,2,3,0,166,0,16,0
0,1,0,0,1,28,8,0,1,12,1,8,2083,712,2083,4.03,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,14,1,0,188,0,8,0
1,1,0,0,2,30,10,0,1,30,3,10,4289,354,3989,0.95,300,178,1,30,3,354,360,0,3,0.65,352,14,1.67,11,3,0,360,0,10,0
1,1,0,1,2,25,8,0,1,12,1,8,3009,712,2009,0.88,1000,312,1,30,3,622,215,0,1,0.23,352,12,1.03,1,3,0,215,0,8,0
0,1,0,0,4,35,8,0,1,12,1,8,1729,712,1529,1.78,200,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,1,1,0,138,0,8,0
0,2,0,0,3,24,22,0,1,36,2,16,3447,56,2547,0.85,900,52,2,36,2,56,301,0,2,0.67,56,36,1.67,9,2,0,301,0,16,0
1,1,0,0,2,27,10,0,1,14,1,10,3406,712,3206,0.72,200,1,1,14,1,1428,343,0,1,0.23,352,14,1.03,3,1,0,343,0,10,0
0,1,0,0,2,24,8,0,1,12,1,8,3037,712,3037,1.3,0,1,1,12,1,1428,325,0,1,0.23,352,12,1.03,5,1,0,325,0,8,0
0,1,0,0,2,21,10,0,1,14,1,10,7878,712,5578,0.82,2300,1,1,14,1,1428,348,0,1,0.72,352,14,1.98,4,1,0,348,0,10,0
0,1,0,1,4,43,8,0,1,12,1,8,1529,712,1529,1.13,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,8,1,0,138,0,8,0
0,1,0,0,4,52,8,0,1,12,1,8,2383,712,2083,1,300,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,28,1,0,188,0,8,0
1,0,0,0,2,28,0,0,1,0,0,0,5485,712,4485,1.08,1000,216,0,14,1,1428,530,0,0,0.67,352,0,1.67,2,1,0,530,0,0,0
0,1,0,0,3,25,8,0,1,12,1,8,4600,712,4600,1.17,0,280,1,24,3,558,287,0,1,0.72,352,12,1.98,8,3,0,287,0,8,0
1,1,0,0,1,33,10,0,1,14,1,10,2460,712,2460,0.95,0,1,1,14,1,1428,222,0,1,0.65,352,14,1.67,4,1,0,222,0,10,0
1,1,0,1,2,26,8,0,1,12,1,8,4504,712,4504,10.37,0,303,1,30,3,604,281,0,1,1.05,352,12,1.67,9,3,0,281,0,8,0
1,1,3,0,2,47,8,44,1,47.53,2,8,4798,454,4498,0.77,300,173,3,47.53,5,454,406,94,5,0.65,100,27,1.67,7,2,2,406,3,8,0
0,1,0,0,3,50,8,0,1,12,1,8,1869,712,1869,1.1,0,1,1,12,1,1428,200,0,1,0.23,352,12,1.03,13,1,0,200,0,8,0
0,0,0,0,2,25,0,0,1,24,1,0,2083,32,2083,0.95,0,235,0,33,2,284,188,0,1,0.65,352,0,1.67,28,2,0,188,0,0,0
1,2,0,0,1,20,24,0,1,38,2,24,4198,138,3698,0.95,500,71,2,38,2,138,437,0,2,0.91,138,38,1.98,2,2,0,437,0,24,0
0,2,2,0,2,24,18,53,1,93,4,10,4804,163,4504,12.77,300,358,3,102.63,6,420,281,82,5,1.05,176,47.17,1.67,4,5,1,281,2,10,1
1,1,0,0,2,24,8,0,1,12,1,8,3453,712,3453,0.65,0,1,1,12,1,1428,408,0,1,0.64,352,12,1.33,14,1,0,408,0,8,0
0,1,0,1,3,31,8,0,1,12,1,8,3646,712,3346,0.75,300,1,1,12,1,1428,302,0,1,0.65,352,12,1.67,13,1,0,302,0,8,0
1,1,3,0,2,35,8,41,1,32,1,8,1662,198,1662,1.95,0,290,3,42,5,848,150,140,4,0.65,103,27,1.67,6,2,1,150,3,8,0
0,1,0,1,2,30,8,0,1,12,1,8,1529,712,1529,0.62,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,1,1,0,138,0,8,0
1,1,3,0,2,33,8,118,1,25,1,8,3412,267,3112,0.75,300,1,1,29,4,207,333,188,3,0.23,352,12,1.03,8,1,1,333,2,8,0
0,1,0,1,4,33,10,0,2,33,2,10,1529,338,1529,1.03,0,170,1,33,2,338,138,0,2,0.5,352,14,1.09,10,2,0,138,0,10,0
0,1,0,0,2,41,24,0,3,36,1,24,4864,712,4864,11.67,0,1,1,36,1,1428,439,0,1,0.81,352,36,1.98,14,1,0,439,0,24,0
1,1,0,0,2,44,8,0,1,12,1,8,1529,712,1529,0.77,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,13,1,0,138,0,8,0
1,1,0,0,2,42,8,0,1,12,1,8,1529,712,1529,0.83,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,5,1,0,138,0,8,0
0,1,0,0,4,47,10,0,1,14,1,10,1529,712,1529,6.67,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,10,1,0,138,0,10,0
0,1,0,0,3,26,8,0,1,12,1,8,4299,712,4299,1.33,0,1,1,12,1,1428,388,0,1,0.89,352,12,1.33,28,1,0,388,0,8,0
1,1,0,1,2,21,10,0,1,14,1,10,3014,712,3014,0.88,0,1,1,14,1,1428,272,0,1,0.5,352,14,1.09,3,1,0,272,0,10,0
1,1,2,1,2,53,8,120,1,26,1,8,3914,155,3414,0.68,500,1,1,26,3,155,213,132,3,0.72,352,12,1.98,28,1,1,213,2,8,0
0,1,0,1,2,24,8,0,1,12,1,8,4600,712,4600,1.4,0,1,1,12,1,1428,287,0,1,0.72,352,12,1.98,2,1,0,287,0,8,1
0,1,0,0,2,27,8,0,1,55.34,3,8,3089,216,2589,0.97,500,121,1,55.34,3,216,277,0,3,0.23,352,12,1.03,28,3,0,277,0,8,0
0,1,0,0,4,43,8,0,1,12,1,8,1529,712,1529,1.03,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,9,1,0,138,0,8,0
1,1,0,1,2,20,16,0,2,24,1,16,5312,712,5012,2.07,300,1,1,24,1,1428,243,0,1,1.38,352,24,1.67,1,1,0,243,0,16,0
0,2,0,0,2,20,10,0,2,48.5,4,10,3112,170,3112,13.87,0,177,2,48.5,4,170,333,0,4,0.23,192,24,1.03,3,4,0,333,0,10,0
1,1,0,0,3,51,8,0,1,12,1,8,3252,712,3252,0.98,0,1,1,12,1,1428,348,0,1,0.23,352,12,1.03,28,1,0,348,0,8,0
1,3,1,0,3,29,24,87,1,85.2,5,10,1901,62,1701,1.05,200,138,3,85.2,5,62,201,87,5,0.67,58,76.67,1.67,4,5,1,201,1,10,0
1,1,0,0,2,20,8,0,1,12,1,8,3989,712,3989,10.78,0,2,1,12,1,1428,360,0,1,0.65,352,12,1.67,14,1,0,360,0,8,0
0,1,0,0,4,33,8,0,1,12,1,8,1529,712,1529,0.97,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,2,1,0,138,0,8,0
1,1,0,0,3,20,8,0,1,12,1,8,4057,712,3757,1.23,300,1,1,12,1,1428,444,0,1,0.67,352,12,1.67,8,1,0,444,0,8,0
0,1,0,0,2,46,8,0,1,12,1,8,2083,712,2083,1.45,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,12,1,0,188,0,8,0
0,1,0,0,4,39,8,0,1,12,1,8,1529,712,1529,0.98,0,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,8,1,0,138,0,8,0
1,1,0,0,2,46,10,0,1,14,1,10,5201,712,5001,1.25,200,1,1,14,1,1428,312,0,1,0.72,352,14,1.98,3,1,0,312,0,10,0
1,1,0,1,2,28,8,0,1,12,1,8,1972,712,1972,8.25,0,2,1,12,1,1428,211,0,1,0.23,352,12,1.03,8,1,0,211,0,8,0
0,1,0,0,2,22,18,0,1,26,1,18,2083,48,2083,0.9,0,13,1,26,1,48,188,0,1,0.5,48,26,1.09,11,1,0,188,0,10,0
1,1,0,0,2,51,8,0,1,12,1,8,1828,712,1828,1.13,0,1,1,12,1,1428,165,0,1,0.65,352,12,1.67,6,1,0,165,0,8,0
0,1,0,0,2,22,20,0,2,28,1,20,6752,712,3252,0.65,3500,1,1,28,1,1428,348,0,1,0.23,352,28,1.03,3,1,0,348,0,20,0
1,1,0,1,2,53,8,0,1,12,1,8,5731,712,4731,1.15,1000,1,1,12,1,1428,427,0,1,0.65,352,12,1.67,6,1,0,427,0,8,0
1,1,0,0,2,33,16,0,2,24,1,16,5097,712,4697,0.93,400,1,1,24,1,1428,555,0,1,0.67,352,24,1.67,15,1,0,555,0,16,0
1,2,0,0,2,24,40,0,1,119,4,32,3859,100,3559,0.82,300,312,2,154,6,238,222,0,4,0.72,100,76,1.98,28,6,0,222,0,24,0
1,1,0,0,3,20,8,0,1,12,1,8,2146,712,1946,1.03,200,1,1,12,1,1428,230,0,1,0.67,352,12,1.67,13,1,0,230,0,8,0
0,1,0,0,2,23,16,0,1,24,1,16,3452,4,3252,0.6,200,2,1,24,1,4,348,0,1,0.23,4,24,1.03,7,1,0,348,0,16,0
0,1,0,1,2,26,16,0,2,40,2,16,7434,198,5434,1.23,2000,100,1,40,2,198,339,0,2,0.72,352,24,1.98,1,2,0,339,0,16,0
